Frequency;Real;Imaginary;Amplitude;Angle
1378.0;-1.22157192;1.63430703;0.00024907;2.21266699
1379.0;-0.94107109;1.48061454;0.00021416;2.13697815
1380.0;-0.70749867;1.34886992;0.00018593;2.05386090
1381.0;-0.51578128;1.22814870;0.00016260;1.96839583
1382.0;-0.32605445;1.13223219;0.00014383;1.85118473
1383.0;-0.17385866;1.05012596;0.00012993;1.73486793
1384.0;-0.00768456;0.96505600;0.00011781;1.57875896
1385.0;0.12530369;0.89240319;0.00011000;1.43129683
1386.0;0.24686401;0.81267804;0.00010368;1.27588797
1387.0;0.37277201;0.74208218;0.00010137;1.10528445
1388.0;0.47261822;0.70062453;0.00010317;0.97734416
1389.0;0.60202962;0.62505144;0.00010594;0.80415744
1390.0;0.68030304;0.58908397;0.00010985;0.71366078
1391.0;0.78301388;0.53504395;0.00011577;0.59943897
1392.0;0.89325446;0.50422496;0.00012521;0.51389283
1393.0;0.96460313;0.45821026;0.00013036;0.44346845
1394.0;1.04908133;0.41946819;0.00013792;0.38037133
1395.0;1.13613880;0.37013981;0.00014586;0.31494400
1396.0;1.24709201;0.32906550;0.00015744;0.25798610
1397.0;1.31372380;0.30294752;0.00016458;0.22664019
1398.0;1.39242363;0.25885797;0.00017289;0.18380630
1399.0;1.48042357;0.22530282;0.00018280;0.15102918
1400.0;1.55879939;0.16501755;0.00019135;0.10546913
1401.0;1.65647185;0.19291335;0.00020357;0.11593811
1402.0;1.75859082;0.09300111;0.00021497;0.05283467
1403.0;1.80394971;0.04181203;0.00022027;0.02317389
1404.0;1.96399677;0.00939523;0.00023975;0.00478369
1405.0;2.07810760;-0.02953918;0.00025370;-0.01421350
1406.0;2.21227551;-0.07595571;0.00027021;-0.03432027
1407.0;2.32483935;-0.10871403;0.00028410;-0.04672791
1408.0;2.52562261;-0.19146796;0.00030919;-0.07566547
1409.0;2.75345039;-0.26970798;0.00033772;-0.09764124
1410.0;2.99737334;-0.34727252;0.00036834;-0.11534468
1411.0;3.39164472;-0.47805825;0.00041811;-0.14002927
1412.0;3.91340256;-0.64411604;0.00048414;-0.16312973
1413.0;4.79176235;-0.93619543;0.00059599;-0.19294550
1414.0;6.53157997;-1.47792053;0.00081747;-0.22252582
1415.0;12.03780651;-3.25668383;0.00152228;-0.26421320
1416.0;-93.07682037;30.46462440;0.01195503;2.82527614
1417.0;-6.77551222;2.78107285;0.00089405;2.75210214
1418.0;-2.73025012;1.44368243;0.00037701;2.65519261
1419.0;-1.20617616;0.98555470;0.00019014;2.45651746
1420.0;-0.42683426;0.72683090;0.00010289;2.10179090
1421.0;0.05886972;0.57732862;0.00007084;1.46917844
1422.0;0.40772533;0.47092330;0.00007604;0.85720086
1423.0;0.66918427;0.38215041;0.00009407;0.51887506
1424.0;0.87284195;0.31606677;0.00011332;0.34742424
1425.0;1.02227259;0.25514609;0.00012862;0.24459004
1426.0;1.20727801;0.23169900;0.00015006;0.18961297
1427.0;1.32252967;0.18669392;0.00016304;0.14023764
