Frequency;Real;Imaginary;Amplitude;Angle
166.0;-24.62314034;-17.84076309;0.00185590;-2.51457763
167.0;-22.55906868;-15.82966709;0.00168206;-2.52972770
168.0;-20.71802902;-14.07438850;0.00152871;-2.54487395
169.0;-19.06324387;-12.53243637;0.00139244;-2.56002331
170.0;-17.56566238;-11.17058182;0.00127055;-2.57517004
171.0;-16.20190048;-9.96191502;0.00116086;-2.59031773
172.0;-14.95308304;-8.88475609;0.00106161;-2.60546684
173.0;-13.80354595;-7.92133999;0.00097137;-2.62061357
174.0;-12.74044704;-7.05686760;0.00088893;-2.63576412
175.0;-11.75296974;-6.27918291;0.00081330;-2.65091133
176.0;-10.83207512;-5.57795191;0.00074365;-2.66605854
177.0;-9.97007751;-4.94445515;0.00067925;-2.68120670
178.0;-9.16042900;-4.37136173;0.00061951;-2.69635034
179.0;-8.39716339;-3.85204172;0.00056388;-2.71150160
180.0;-7.67585278;-3.38133621;0.00051194;-2.72665358
181.0;-6.99202728;-2.95448875;0.00046329;-2.74179816
182.0;-6.34208393;-2.56737065;0.00041760;-2.75694227
183.0;-5.72274256;-2.21632838;0.00037457;-2.77209592
184.0;-5.13135338;-1.89842808;0.00033394;-2.78724241
185.0;-4.56536770;-1.61083293;0.00029548;-2.80239224
186.0;-4.02268171;-1.35120273;0.00025901;-2.81753755
187.0;-3.50154281;-1.11734653;0.00022433;-2.83270526
188.0;-3.00036478;-0.90765089;0.00019132;-2.84783149
189.0;-2.51806974;-0.72031015;0.00015986;-2.86297655
190.0;-2.05374742;-0.55397618;0.00012983;-2.87812400
191.0;-1.60705769;-0.40744859;0.00010119;-2.89328790
192.0;-1.17814410;-0.27978754;0.00007391;-2.90843034
193.0;-0.76805741;-0.17016177;0.00004802;-2.92356610
194.0;-0.37919283;-0.07801197;0.00002363;-2.93869209
195.0;-0.01650232;-0.00313166;0.00000103;-2.95405221
196.0;0.31044921;0.05408039;0.00001923;0.17246976
197.0;0.58106863;0.09226027;0.00003591;0.15746246
198.0;0.74687719;0.10697629;0.00004605;0.14226383
199.0;0.66138184;0.08456063;0.00004070;0.12716457
200.0;-0.39365777;-0.04427120;0.00002418;-3.02960205
201.0;-96.90825653;-9.41330147;0.00594265;-3.04476023
202.0;6.55203867;0.53637552;0.00040124;0.08168177
203.0;5.35100746;0.35657960;0.00032732;0.06653947
204.0;5.23117018;0.26906621;0.00031971;0.05138990
205.0;5.37627888;0.19493765;0.00032836;0.03624297
206.0;5.62794495;0.11875761;0.00034358;0.02109829
207.0;5.93427563;0.03528944;0.00036221;0.00594664
208.0;6.27389812;-0.05773605;0.00038294;-0.00920232
209.0;6.63654518;-0.16167247;0.00040518;-0.02435612
210.0;7.01712418;-0.27735335;0.00042863;-0.03950465
211.0;7.41303492;-0.40550148;0.00045313;-0.05464668
212.0;7.82297897;-0.54690635;0.00047864;-0.06979668
213.0;8.24657726;-0.70219737;0.00050515;-0.08494525
214.0;8.68410778;-0.87214613;0.00053270;-0.10009451
215.0;9.13623238;-1.05756569;0.00056135;-0.11524223
216.0;9.60376835;-1.25936139;0.00059119;-0.13038804
217.0;10.08814430;-1.47865474;0.00062231;-0.14553718
218.0;10.59082985;-1.71658361;0.00065485;-0.16068470
219.0;11.11369133;-1.97456622;0.00068895;-0.17583486
220.0;11.65862846;-2.25403452;0.00072476;-0.19097990
221.0;12.22824764;-2.55690861;0.00076249;-0.20612864
222.0;12.82520866;-2.88517356;0.00080235;-0.22127746
223.0;13.45271111;-3.24115515;0.00084458;-0.23642369
224.0;14.11436081;-3.62764502;0.00088947;-0.25157288
225.0;14.81434917;-4.04773617;0.00093734;-0.26672062
226.0;15.55757713;-4.50515842;0.00098857;-0.28186968
227.0;16.34963226;-5.00414419;0.00104360;-0.29701695
228.0;17.19717026;-5.54981327;0.00110294;-0.31216532
229.0;18.10797119;-6.14811516;0.00116719;-0.32731298
230.0;19.09125710;-6.80621099;0.00123707;-0.34246194
231.0;20.15815163;-7.53258991;0.00131345;-0.35760820
232.0;21.32187653;-8.33768463;0.00139734;-0.37275755
233.0;22.59885025;-9.23407745;0.00149003;-0.38790521
234.0;24.00883484;-10.23729515;0.00159304;-0.40305331
235.0;25.57691193;-11.36682510;0.00170831;-0.41820174
236.0;27.33429337;-12.64708328;0.00183828;-0.43335003
237.0;29.32125854;-14.10950947;0.00198605;-0.44849813
238.0;31.58983231;-15.79491997;0.00215567;-0.46364769
239.0;34.20945740;-17.75738907;0.00235252;-0.47879356
240.0;37.27352142;-20.07038116;0.00258384;-0.49394184
241.0;40.91218567;-22.83573914;0.00285973;-0.50909013
242.0;45.31160355;-26.19944382;0.00319462;-0.52424037
243.0;50.74735260;-30.37717247;0.00360989;-0.53938663
244.0;57.64672089;-35.70413208;0.00413867;-0.55453402
245.0;66.70842743;-42.72809219;0.00483517;-0.56968212
246.0;79.15986633;-52.41131592;0.00579456;-0.58483058
247.0;97.37318420;-66.61343384;0.00720083;-0.59997797
248.0;126.60562134;-89.45660400;0.00946172;-0.61512637
249.0;181.30462646;-132.26821899;0.01369777;-0.63027489
250.0;320.77325439;-241.54429626;0.02450842;-0.64542240
251.0;1426.98266602;-1108.79296875;0.11029817;-0.66057038
252.0;-575.38287354;461.22946167;0.04500895;2.46587420
253.0;-237.96208191;196.74568176;0.01884542;2.45072603
254.0;-149.34269714;127.33303833;0.01197860;2.43557763
255.0;-108.42809296;95.32206726;0.00881170;2.42042994
256.0;-84.84382629;76.89797211;0.00698893;2.40528178
257.0;-69.48760223;64.92404175;0.00580433;2.39013362
258.0;-58.68181229;56.51687241;0.00497267;2.37498546
259.0;-50.65634918;50.28858185;0.00435665;2.35983777
260.0;-44.45386505;45.48870087;0.00388203;2.34468937
261.0;-39.51125336;41.67564392;0.00350514;2.32954144
262.0;-35.47573853;38.57289124;0.00319861;2.31439304
263.0;-32.11505890;35.99823380;0.00294443;2.29924560
264.0;-29.26980209;33.82678604;0.00273024;2.28409743
265.0;-26.82729721;31.97011948;0.00254729;2.26894975
266.0;-24.70532608;30.36381149;0.00238921;2.25380135
267.0;-22.84268761;28.95979691;0.00225124;2.23865366
268.0;-21.19269562;27.72146606;0.00212978;2.22350478
269.0;-19.71939087;26.62048721;0.00202201;2.20835757
270.0;-18.39421844;25.63460922;0.00192573;2.19320655
271.0;-17.19471169;24.74576378;0.00183919;2.17806077
272.0;-16.10243607;23.93968964;0.00176094;2.16291261
273.0;-15.10251522;23.20450974;0.00168984;2.14776468
274.0;-14.18258095;22.53043365;0.00162492;2.13261461
275.0;-13.33245087;21.90905952;0.00156536;2.11746860
276.0;-12.54341507;21.33354187;0.00151049;2.10232091
277.0;-11.80818558;20.79782867;0.00145973;2.08717299
278.0;-11.12051010;20.29669952;0.00141257;2.07202387
279.0;-10.47504616;19.82549858;0.00136857;2.05687547
280.0;-9.86717892;19.38009453;0.00132736;2.04172897
281.0;-9.29272079;18.95667648;0.00128857;2.02657986
282.0;-8.74817848;18.55165863;0.00125188;2.01143241
283.0;-8.23036480;18.16167831;0.00121701;1.99628496
284.0;-7.73629475;17.78315544;0.00118366;1.98113585
285.0;-7.26350021;17.41272736;0.00115155;1.96598852
286.0;-6.80948067;17.04657173;0.00112038;1.95084000
287.0;-6.37199020;16.68049812;0.00108985;1.93569195
288.0;-5.94879150;16.30959702;0.00105961;1.92054331
289.0;-5.53770161;15.92791939;0.00102924;1.90539622
290.0;-5.13635445;15.52799034;0.00099826;1.89024746
291.0;-4.74223995;15.09989166;0.00096601;1.87509990
292.0;-4.35233116;14.63002014;0.00093162;1.85995173
293.0;-3.96284771;14.09880066;0.00089387;1.84480345
294.0;-3.56864023;13.47673416;0.00085090;1.82965529
295.0;-3.16206074;12.71668816;0.00079980;1.81450820
296.0;-2.73056698;11.73790359;0.00073555;1.79935944
297.0;-2.25147724;10.38909054;0.00064882;1.78421164
298.0;-1.67731762;8.34871101;0.00051975;1.76906419
299.0;-0.88719779;4.79061317;0.00029737;1.75391662
300.0;0.55077189;-3.24808121;0.00020108;-1.40282571
301.0;6.22785902;-40.43428040;0.00249701;-1.41797304
302.0;-11.90140533;85.89894104;0.00529294;1.70847106
303.0;-4.72636461;38.38090515;0.00236028;1.69332314
304.0;-3.18583369;29.55503845;0.00181435;1.67817497
305.0;-2.38837647;25.82208252;0.00158278;1.66302752
306.0;-1.83479011;23.75738907;0.00145435;1.64787364
307.0;-1.39202571;22.44788742;0.00137274;1.63272846
308.0;-1.00883472;21.54672813;0.00131655;1.61758292
309.0;-0.66123134;20.89310646;0.00127585;1.60243404
310.0;-0.33646968;20.40246201;0.00124544;1.58728647
311.0;-0.02688050;20.02620125;0.00122230;1.57213855
312.0;0.27246296;19.73442078;0.00120461;1.55699074
313.0;0.56499606;19.50784683;0.00119116;1.54184186
314.0;0.85319901;19.33354759;0.00118117;1.52669442
315.0;1.13914645;19.20262337;0.00117410;1.51154327
316.0;1.42430699;19.10899162;0.00116956;1.49639797
