Frequency;Real;Imaginary;Amplitude;Angle
112.0;64.06045532;24.14804840;0.00208926;0.36048543
113.0;65.22201538;22.75307083;0.00210806;0.33565503
114.0;66.45352173;21.34701920;0.00213007;0.31082040
115.0;67.75669098;19.92399406;0.00215531;0.28599107
116.0;69.13568878;18.47751427;0.00218391;0.26116043
117.0;70.59510040;17.00133324;0.00221599;0.23632850
118.0;72.14084625;15.48912621;0.00225174;0.21149585
119.0;73.77986145;13.93448067;0.00229139;0.18666688
120.0;75.52071381;12.32969570;0.00233522;0.16183464
121.0;77.37305450;10.66721535;0.00238357;0.13700365
122.0;79.34819031;8.93817520;0.00243683;0.11217213
123.0;81.45898438;7.13287592;0.00249544;0.08734124
124.0;83.72087097;5.24019337;0.00255996;0.06250970
125.0;86.15133667;3.24756002;0.00263100;0.03767815
126.0;88.77088928;1.14047158;0.00270930;0.01284665
127.0;91.60388184;-1.09785688;0.00279573;-0.01198426
128.0;94.67883301;-3.48722434;0.00289133;-0.03681550
129.0;98.02967834;-6.05088425;0.00299732;-0.06164681
130.0;101.69699097;-8.81663704;0.00311519;-0.08647893
131.0;105.73019409;-11.81760693;0.00324672;-0.11130936
132.0;110.18881989;-15.09457493;0.00339410;-0.13614088
133.0;115.14667511;-18.69718170;0.00356002;-0.16097215
134.0;120.69550323;-22.68730164;0.00374784;-0.18580329
135.0;126.95089722;-27.14287376;0.00396180;-0.21063471
136.0;134.06112671;-32.16348267;0.00420732;-0.23546608
137.0;142.21853638;-37.87849045;0.00449147;-0.26029742
138.0;151.67822266;-44.45922852;0.00482360;-0.28512877
139.0;162.78546143;-52.13745117;0.00521640;-0.30995983
140.0;176.01933289;-61.23487091;0.00568746;-0.33479133
141.0;192.06481934;-72.21105957;0.00626193;-0.35962287
142.0;211.93609619;-85.74655151;0.00697708;-0.38445428
143.0;237.20300293;-102.89434814;0.00789058;-0.40928534
144.0;270.42919922;-125.37448120;0.00909663;-0.43411663
145.0;316.10931396;-156.20198059;0.01076039;-0.45894793
146.0;382.90655518;-201.18870544;0.01320020;-0.48378018
147.0;489.95019531;-273.16491699;0.01711898;-0.50861067
148.0;689.46014404;-407.16058350;0.02443570;-0.53344190
149.0;1192.87817383;-745.00769043;0.04292029;-0.55827302
150.0;4923.06835938;-3247.32714844;0.17998061;-0.58310443
151.0;-2188.68896484;1523.00061035;0.08137322;2.53365684
152.0;-874.36376953;641.22467041;0.03308985;2.50882554
153.0;-537.80718994;415.32904053;0.02073702;2.48399425
154.0;-383.66812134;311.80242920;0.01508760;2.45916295
155.0;-295.21252441;252.34091187;0.01185192;2.43433166
156.0;-237.79603577;213.70550537;0.00975689;2.40950036
157.0;-197.49475098;186.55616760;0.00829087;2.38466883
158.0;-167.62876892;166.41186523;0.00720837;2.35983753
159.0;-144.59414673;150.85522461;0.00637699;2.33500600
160.0;-126.27445221;138.46626282;0.00571894;2.31017518
161.0;-111.34516907;128.35670471;0.00518558;2.28534365
162.0;-98.93508911;119.94203186;0.00474489;2.26051164
163.0;-88.44831848;112.82220459;0.00437499;2.23568130
164.0;-79.46191406;106.71374512;0.00406033;2.21084976
165.0;-71.66889954;101.41049194;0.00378965;2.18601871
166.0;-64.84014130;96.75871277;0.00355454;2.16118717
167.0;-58.80159760;92.64161682;0.00334861;2.13635564
168.0;-53.41854095;88.96861267;0.00316692;2.11152458
169.0;-48.58483124;85.66845703;0.00300557;2.08669305
170.0;-44.21611786;82.68441772;0.00286146;2.06186175
171.0;-40.24417114;79.97053528;0.00273211;2.03703046
172.0;-36.61341095;77.48944092;0.00261547;2.01219916
173.0;-33.27794647;75.21009827;0.00250987;1.98736775
174.0;-30.19964790;73.10662842;0.00241390;1.96253633
175.0;-27.34661102;71.15750122;0.00232640;1.93770504
176.0;-24.69178772;69.34407043;0.00224637;1.91287410
177.0;-22.21217346;67.65060425;0.00217297;1.88804317
178.0;-19.88805580;66.06292725;0.00210546;1.86321354
179.0;-17.70246506;64.57029724;0.00204324;1.83837962
180.0;-15.64095306;63.16103745;0.00198574;1.81354892
181.0;-13.69062901;61.82599640;0.00193249;1.78871787
182.0;-11.84046555;60.55665588;0.00188304;1.76388729
183.0;-10.08060074;59.34490967;0.00183701;1.73905492
184.0;-8.40279007;58.18351746;0.00179404;1.71422338
185.0;-6.79959583;57.06503296;0.00175381;1.68939233
186.0;-5.26455784;55.98214722;0.00171598;1.66456056
187.0;-3.79222155;54.92720795;0.00168024;1.63972783
188.0;-2.37825298;53.89182281;0.00164625;1.61489785
189.0;-1.01891303;52.86622620;0.00161365;1.59006739
190.0;0.28829843;51.83847809;0.00158201;1.56523490
191.0;1.54420209;50.79328156;0.00155080;1.54040396
192.0;2.74790096;49.70921707;0.00151932;1.51557302
193.0;3.89538670;48.55508423;0.00148654;1.49074161
194.0;4.97753716;47.28159332;0.00145089;1.46590841
195.0;5.97523594;45.80495834;0.00140970;1.44107926
196.0;6.84959173;43.96657181;0.00135794;1.41624773
197.0;7.51153755;41.42496490;0.00128480;1.39141667
198.0;7.71963024;37.27517700;0.00116169;1.36658478
199.0;6.54172611;28.05991745;0.00087928;1.34175324
200.0;-5.94661808;-22.91809082;0.00072257;-1.82467043
201.0;28.31349182;98.94529724;0.00314077;1.29209113
202.0;20.78359222;66.35559082;0.00212202;1.26725984
203.0;19.98070335;58.64569855;0.00189075;1.24242878
204.0;20.27792549;55.00466919;0.00178905;1.21759713
205.0;20.96065712;52.78032303;0.00173310;1.19276643
206.0;21.82859802;51.21987534;0.00169914;1.16793144
207.0;22.80404663;50.02727509;0.00167784;1.14310288
208.0;23.85298920;49.06282043;0.00166485;1.11827183
209.0;24.95825005;48.25142288;0.00165784;1.09344089
210.0;26.11149216;47.54931641;0.00165549;1.06860936
211.0;27.30894089;46.92915344;0.00165700;1.04377818
212.0;28.54962921;46.37294006;0.00166189;1.01894689
213.0;29.83438492;45.86840820;0.00166984;0.99411589
214.0;31.16530037;45.40679169;0.00168070;0.96928507
215.0;32.54565430;44.98176575;0.00169437;0.94445240
216.0;33.97936249;44.58883667;0.00171083;0.91962147
217.0;35.47126770;44.22430420;0.00173011;0.89479059
218.0;37.02716827;43.88560486;0.00175229;0.86995935
219.0;38.65357590;43.57073975;0.00177750;0.84512883
220.0;40.35820770;43.27814484;0.00180590;0.82029629
221.0;42.14949799;43.00678253;0.00183770;0.79546499
222.0;44.03742599;42.75579834;0.00187313;0.77063280
223.0;46.03329468;42.52489471;0.00191251;0.74580199
224.0;48.15024567;42.31381989;0.00195620;0.72097093
225.0;50.40334320;42.12263489;0.00200462;0.69613993
226.0;52.81019592;41.95157623;0.00205826;0.67130721
227.0;55.39113235;41.80149078;0.00211774;0.64647704
228.0;58.17052460;41.67313766;0.00218376;0.62164551
229.0;61.17682648;41.56783676;0.00225716;0.59681433
230.0;64.44415283;41.48723602;0.00233898;0.57198340
231.0;68.01359558;41.43343353;0.00243043;0.54715192
232.0;71.93505096;41.40921402;0.00253303;0.52232057
233.0;76.26980591;41.41806793;0.00264863;0.49748912
234.0;81.09378815;41.46440887;0.00277953;0.47265798
235.0;86.50254059;41.55387878;0.00292864;0.44782677
236.0;92.61808777;41.69386292;0.00309967;0.42299509
237.0;99.59812927;41.89403534;0.00329744;0.39816403
238.0;107.65094757;42.16699219;0.00352828;0.37333173
239.0;117.05682373;42.53033829;0.00380077;0.34850103
240.0;128.20291138;43.00788116;0.00412672;0.32366988
241.0;141.63876343;43.63386536;0.00452293;0.29883882
242.0;158.17221069;44.45856476;0.00501409;0.27400708
243.0;179.03913879;45.55902100;0.00563796;0.24917567
244.0;206.23635864;47.06024170;0.00645561;0.22434480
245.0;243.20520020;49.17697144;0.00757224;0.19951352
246.0;296.43341064;52.31490326;0.00918623;0.17468242
247.0;379.78106689;57.34027100;0.01172135;0.14985062
248.0;529.10900879;66.49568176;0.01627414;0.12501939
249.0;874.65637207;87.92440796;0.02682692;0.10018795
250.0;2548.73608398;192.42872620;0.07800262;0.07535670
251.0;-2749.87426758;-139.05741882;0.08402673;-3.09106708
252.0;-888.51525879;-22.83470917;0.02712429;-3.11589837
253.0;-528.01464844;-0.45561409;0.01611373;-3.14072967
254.0;-374.57562256;8.97959614;0.01143442;3.11762452
255.0;-289.54528809;14.14100647;0.00884675;3.09279275
256.0;-235.47512817;17.36969948;0.00720565;3.06796145
257.0;-198.03236389;19.56196976;0.00607288;3.04313040
258.0;-170.54867554;21.13482857;0.00524454;3.01829863
259.0;-149.50073242;22.30819702;0.00461291;2.99346757
260.0;-132.85232544;23.20954895;0.00411574;2.96863627
261.0;-119.34399414;23.91747093;0.00371451;2.94380498
262.0;-108.15505981;24.48310661;0.00338414;2.91897416
263.0;-98.72806549;24.94142532;0.00310760;2.89414263
264.0;-90.67068481;25.31671143;0.00287289;2.86931109
265.0;-83.69906616;25.62661743;0.00267134;2.84447980
266.0;-77.60260010;25.88424683;0.00249651;2.81964827
267.0;-72.22162628;26.09933472;0.00234353;2.79481745
268.0;-67.43339539;26.27965927;0.00220866;2.76998591
269.0;-63.14119720;26.43095779;0.00208893;2.74515462
270.0;-59.26847076;26.55798531;0.00198202;2.72032285
271.0;-55.75322723;26.66428947;0.00188603;2.69549155
272.0;-52.54541779;26.75292587;0.00179944;2.67066050
273.0;-49.60354996;26.82630920;0.00172098;2.64582920
274.0;-46.89313507;26.88629150;0.00164960;2.62099743
275.0;-44.38536835;26.93437576;0.00158442;2.59616613
276.0;-42.05593109;26.97178650;0.00152471;2.57133555
277.0;-39.88399887;26.99949646;0.00146983;2.54650426
278.0;-37.85169220;27.01808929;0.00141922;2.52167273
279.0;-35.94371414;27.02804565;0.00137243;2.49684167
280.0;-34.14652252;27.02953148;0.00132903;2.47201014
281.0;-32.44840622;27.02252769;0.00128866;2.44717836
282.0;-30.83888626;27.00670624;0.00125100;2.42234635
283.0;-29.30869293;26.98144913;0.00121573;2.39751458
284.0;-27.84952354;26.94586945;0.00118260;2.37268448
285.0;-26.45350838;26.89851952;0.00115133;2.34785366
286.0;-25.11351585;26.83744431;0.00112168;2.32302284
287.0;-23.82272148;26.76002884;0.00109337;2.29819036
288.0;-22.57449722;26.66240692;0.00106615;2.27335906
289.0;-21.36206055;26.53944397;0.00103970;2.24852848
290.0;-20.17815399;26.38387299;0.00101366;2.22369671
291.0;-19.01461029;26.18510437;0.00098757;2.19886541
292.0;-17.86151886;25.92757034;0.00096083;2.17403412
293.0;-16.70576286;25.58727264;0.00093256;2.14920282
294.0;-15.52845001;25.12547684;0.00090139;2.12437224
295.0;-14.29947853;24.47570610;0.00086507;2.09954071
296.0;-12.96528244;23.51365471;0.00081944;2.07470894
297.0;-11.41587830;21.97711563;0.00075577;2.04987788
298.0;-9.37745285;19.20388031;0.00065220;2.02504849
299.0;-5.90692997;12.89959717;0.00043297;2.00021362
300.0;5.97121048;-13.94456673;0.00046293;-1.16620946
301.0;-40.92724609;102.54120636;0.00336936;1.95055223
302.0;-18.49874496;49.91319656;0.00162448;1.92571998
303.0;-14.28612518;41.69561005;0.00134507;1.90088952
304.0;-12.11083603;38.43352890;0.00122975;1.87605834
305.0;-10.58085632;36.73630524;0.00116668;1.85122800
306.0;-9.33832455;35.73613739;0.00112720;1.82639408
307.0;-8.24950409;35.11108398;0.00110068;1.80156505
308.0;-7.25148916;34.71306610;0.00108223;1.77673280
309.0;-6.31111145;34.46578217;0.00106930;1.75190234
310.0;-5.40839291;34.32585526;0.00106047;1.72707188
311.0;-4.53026962;34.26695251;0.00105484;1.70223927
312.0;-3.66777992;34.27256393;0.00105189;1.67740858
313.0;-2.81392741;34.33195496;0.00105124;1.65257585
314.0;-1.96335709;34.43801880;0.00105267;1.62774599
315.0;-1.11129653;34.58620453;0.00105603;1.60291648
316.0;-0.25338459;34.77371979;0.00106124;1.57808292
317.0;0.61414331;34.99903870;0.00106825;1.55325067
318.0;1.49514222;35.26156235;0.00107706;1.52842021
319.0;2.39366531;35.56173706;0.00108771;1.50358760
320.0;3.31359315;35.90039062;0.00110025;1.47875750
321.0;4.25937939;36.27930450;0.00111476;1.45392609
322.0;5.23566294;36.70079803;0.00113136;1.42909443
323.0;6.24755573;37.16792297;0.00115019;1.40426314
324.0;7.30076408;37.68432617;0.00117142;1.37943220
325.0;8.40179634;38.25465012;0.00119526;1.35460079
326.0;9.55795956;38.88430405;0.00122198;1.32976973
327.0;10.77777100;39.57989883;0.00125186;1.30493820
328.0;12.07103634;40.34926605;0.00128528;1.28010690
329.0;13.44934464;41.20185471;0.00132267;1.25527549
330.0;14.92629910;42.14889526;0.00136456;1.23044467
331.0;16.51838303;43.20420837;0.00141157;1.20561254
332.0;18.24522400;44.38447952;0.00146448;1.18078160
333.0;20.13101196;45.71030807;0.00152426;1.15595090
334.0;22.20569229;47.20737457;0.00159208;1.13111925
335.0;24.50633430;48.90736008;0.00166942;1.10628784
336.0;27.08051682;50.85158157;0.00175820;1.08145666
337.0;29.98933220;53.09277344;0.00186087;1.05662525
338.0;33.31301880;55.70045853;0.00198066;1.03179395
339.0;37.15907288;58.76781082;0.00212189;1.00696254
340.0;41.67505646;62.42297745;0.00229053;0.98213148
341.0;47.06918335;66.84678650;0.00249499;0.95730036
342.0;53.64483643;72.30278015;0.00274751;0.93246907
343.0;61.86244202;79.19111633;0.00306670;0.90763736
344.0;72.45619202;88.15017700;0.00348226;0.88280600
345.0;86.67259216;100.26362610;0.00404458;0.85797459
346.0;106.81286621;117.53227234;0.00484671;0.83314270
347.0;137.64706421;144.10411072;0.00608156;0.80831170
348.0;190.94026184;190.20935059;0.00822491;0.78348053
349.0;305.69335938;289.76181030;0.01285404;0.75864929
350.0;735.24719238;663.05841064;0.03021448;0.73381805
351.0;-1990.31542969;-1707.22998047;0.08002353;-2.43260574
352.0;-430.69036865;-351.25274658;0.01696055;-2.45743728
353.0;-243.71310425;-188.88314819;0.00940976;-2.48226857
354.0;-170.91183472;-125.79423523;0.00647628;-2.50710011
355.0;-132.11145020;-92.26858521;0.00491768;-2.53193140
356.0;-107.96599579;-71.48362732;0.00395159;-2.55676246
357.0;-91.46708679;-57.34509277;0.00329458;-2.58159375
358.0;-79.46095276;-47.11086273;0.00281912;-2.60642433
359.0;-70.31904602;-39.36459732;0.00245933;-2.63125658
360.0;-63.11519241;-33.30134583;0.00217779;-2.65608764
361.0;-57.28390121;-28.42938995;0.00195162;-2.68091798
362.0;-52.45998383;-24.43109894;0.00176605;-2.70575190
363.0;-48.39795685;-21.09343338;0.00161117;-2.73058224
364.0;-44.92565155;-18.26659775;0.00148002;-2.75541282
365.0;-41.91931152;-15.84311771;0.00136759;-2.78024411
366.0;-39.28771973;-13.74383450;0.00127021;-2.80507350
367.0;-36.96164703;-11.90860081;0.00118508;-2.82990623
368.0;-34.88841248;-10.29174805;0.00111007;-2.85473800
369.0;-33.02644730;-8.85732651;0.00104350;-2.87956953
370.0;-31.34284973;-7.57689857;0.00098406;-2.90440083
371.0;-29.81134605;-6.42769241;0.00093068;-2.92923141
372.0;-28.41036606;-5.39110136;0.00088249;-2.95406413
373.0;-27.12217140;-4.45210075;0.00083878;-2.97889376
374.0;-25.93220520;-3.59803653;0.00079897;-3.00372505
375.0;-24.82816315;-2.81846690;0.00076256;-3.02855754
376.0;-23.79957199;-2.10467434;0.00072914;-3.05338883
377.0;-22.83757401;-1.44922042;0.00069835;-3.07821989
378.0;-21.93464279;-0.84577847;0.00066989;-3.10305262
379.0;-21.08373260;-0.28906772;0.00064348;-3.12788296
380.0;-20.27942657;0.22554427;0.00061892;3.13047123
381.0;-19.51636505;0.70194715;0.00059598;3.10564113
382.0;-18.78984070;1.14352286;0.00057448;3.08080912
383.0;-18.09569550;1.55305648;0.00055427;3.05597782
384.0;-17.42985344;1.93292785;0.00053518;3.03114629
385.0;-16.78859711;2.28508592;0.00051707;3.00631452
386.0;-16.16820717;2.61102390;0.00049981;2.98148370
387.0;-15.56483841;2.91183186;0.00048324;2.95665288
388.0;-14.97454643;3.18814969;0.00046723;2.93182015
389.0;-14.39280128;3.43993187;0.00045160;2.90699005
390.0;-13.81427574;3.66653800;0.00043617;2.88215780
391.0;-13.23244572;3.86623383;0.00042071;2.85732698
392.0;-12.63838577;4.03584909;0.00040488;2.83249521
393.0;-12.01961708;4.16983843;0.00038826;2.80766487
394.0;-11.35708618;4.25875759;0.00037016;2.78283358
395.0;-10.61949158;4.28581905;0.00034948;2.75800347
396.0;-9.75076294;4.21971560;0.00032424;2.73316979
397.0;-8.63697243;3.99515772;0.00029041;2.70833921
398.0;-7.00480747;3.45380402;0.00023834;2.68351078
399.0;-3.98612213;2.09001732;0.00013735;2.65867615
400.0;5.45983887;-3.03788805;0.00019068;-0.50774825
401.0;-93.48386383;55.09814835;0.00331155;2.60901356
402.0;-22.48944664;14.01874065;0.00080874;2.58418250
403.0;-16.70159531;10.99597073;0.00061024;2.55935001
404.0;-14.38290596;9.98995399;0.00053442;2.53451943
405.0;-13.04165077;9.54692459;0.00049324;2.50968957
406.0;-12.11431503;9.33870888;0.00046680;2.48486042
407.0;-11.40241051;9.25026894;0.00044808;2.46002626
408.0;-10.81816483;9.23098850;0.00043400;2.43519402
409.0;-10.31653786;9.25533390;0.00042297;2.41036224
410.0;-9.87201118;9.30914402;0.00041409;2.38553095
411.0;-9.46894264;9.38401031;0.00040684;2.36069942
412.0;-9.09723663;9.47477245;0.00040085;2.33586907
413.0;-8.74994850;9.57814980;0.00039591;2.31103778
414.0;-8.42220879;9.69203186;0.00039185;2.28620815
415.0;-8.11038589;9.81514263;0.00038856;2.26137757
416.0;-7.81173992;9.94673347;0.00038597;2.23654485
417.0;-7.52420521;10.08642101;0.00038402;2.21171570
418.0;-7.24594688;10.23415565;0.00038268;2.18688202
419.0;-6.97567558;10.39013863;0.00038192;2.16205120
420.0;-6.71213293;10.55479050;0.00038172;2.13721848
421.0;-6.45432615;10.72868729;0.00038210;2.11238790
422.0;-6.20130253;10.91262913;0.00038304;2.08755684
423.0;-5.95225048;11.10766411;0.00038458;2.06272554
424.0;-5.70635128;11.31497002;0.00038673;2.03789306
425.0;-5.46287441;11.53597641;0.00038953;2.01306176
426.0;-5.22104454;11.77239418;0.00039301;1.98823082
427.0;-4.98009014;12.02626610;0.00039724;1.96339941
428.0;-4.73923397;12.30005264;0.00040227;1.93856812
429.0;-4.49757051;12.59656334;0.00040819;1.91373563
430.0;-4.25418854;12.91921234;0.00041509;1.88890493
431.0;-4.00798845;13.27218056;0.00042310;1.86407244
432.0;-3.75781202;13.66045761;0.00043237;1.83924329
433.0;-3.50214720;14.09017086;0.00044308;1.81441212
434.0;-3.23914146;14.56882477;0.00045546;1.78957152
435.0;-2.96714640;15.10611534;0.00046981;1.76474738
436.0;-2.68317842;15.71383667;0.00048649;1.73991787
437.0;-2.38402629;16.40752792;0.00050598;1.71508729
438.0;-2.06543922;17.20748138;0.00052890;1.69025624
439.0;-1.72174263;18.14072800;0.00055610;1.66542315
440.0;-1.34534872;19.24418259;0.00058872;1.64059210
441.0;-0.92553931;20.56962776;0.00062837;1.61576140
442.0;-0.44689822;22.19200134;0.00067738;1.59093142
443.0;0.11380786;24.22402573;0.00073927;1.56609821
444.0;0.79289842;26.84351730;0.00081956;1.54126716
445.0;1.65135419;30.34799004;0.00092752;1.51643598
446.0;2.79926252;35.27596283;0.00107992;1.49160898
447.0;4.45929527;42.71348572;0.00131060;1.46677303
448.0;7.15579128;55.22628784;0.00169946;1.44194210
449.0;12.49812126;80.68162537;0.00249157;1.41711116
450.0;28.97382355;160.57560730;0.00497951;1.39227986
451.0;-463.57568359;-2248.20214844;0.07005307;-1.77414477
452.0;-30.22990036;-130.17559814;0.00407836;-1.79897594
453.0;-16.62535095;-64.30196381;0.00202687;-1.82380688
454.0;-11.81905556;-41.43860626;0.00131504;-1.84863758
455.0;-9.31759071;-29.83837509;0.00095396;-1.87347043
456.0;-7.75617981;-22.82977295;0.00073582;-1.89830148
457.0;-6.67037582;-18.14193344;0.00058988;-1.92313159
458.0;-5.85867977;-14.78968620;0.00048547;-1.94796443
459.0;-5.21949482;-12.27673054;0.00040711;-1.97279692
460.0;-4.69595861;-10.32554817;0.00034617;-1.99762666
461.0;-4.25395584;-8.76909447;0.00029744;-2.02245927
462.0;-3.87166381;-7.50131512;0.00025762;-2.04726553
463.0;-3.53423929;-6.44912434;0.00022443;-2.07211685
464.0;-3.23175335;-5.56465244;0.00019638;-2.09695220
465.0;-2.95682526;-4.81203079;0.00017236;-2.12178421
466.0;-2.70408249;-4.16518211;0.00015155;-2.14661670
467.0;-2.46964335;-3.60481215;0.00013335;-2.17144966
468.0;-2.25025153;-3.11576748;0.00011729;-2.19627619
469.0;-2.04357624;-2.68645144;0.00010301;-2.22110868
470.0;-1.84771895;-2.30771732;0.00009022;-2.24594545
471.0;-1.66113412;-1.97229052;0.00007869;-2.27076578
472.0;-1.48261666;-1.67413354;0.00006825;-2.29559970
473.0;-1.31117201;-1.40851045;0.00005873;-2.32041931
474.0;-1.14587998;-1.17118287;0.00005000;-2.34527469
475.0;-0.98609841;-0.95907706;0.00004198;-2.37008500
476.0;-0.83127177;-0.76926124;0.00003456;-2.39491868
477.0;-0.68093222;-0.59945107;0.00002769;-2.41974688
