Frequency;Real;Imaginary;Amplitude;Angle
88.0;-12.66071606;-56.77958679;0.00355066;-1.79018736
89.0;-11.41836548;-55.23012924;0.00344227;-1.77466571
90.0;-10.22512436;-53.66281891;0.00333425;-1.75908315
91.0;-9.07409096;-52.04242325;0.00322434;-1.74342048
92.0;-7.96300936;-50.32718277;0.00310994;-1.72772026
93.0;-6.88575411;-48.45365906;0.00298709;-1.71196115
94.0;-5.82374859;-46.32684326;0.00284982;-1.69585037
95.0;-4.77730751;-43.77242279;0.00268752;-1.67950571
96.0;-3.72446823;-40.47570419;0.00248088;-1.66255534
97.0;-2.62877464;-35.76149750;0.00218860;-1.64417291
98.0;-1.40679932;-27.88940430;0.00170440;-1.62119567
99.0;0.25279236;-10.52938271;0.00064285;-1.54679263
100.0;5.02483368;71.79812622;0.00439293;1.50092471
101.0;-6.49055290;-183.27136230;0.01119301;-1.60619652
102.0;-1.41851807;-94.04458618;0.00574068;-1.58587861
103.0;0.19376373;-76.26593018;0.00465492;-1.56825566
104.0;1.31513572;-68.45866394;0.00417916;-1.55158806
105.0;2.26623535;-63.97064209;0.00390691;-1.53538501
106.0;3.13541031;-61.00342941;0.00372827;-1.51944423
107.0;3.95792007;-58.86949158;0.00360122;-1.50366521
108.0;4.75175095;-57.24784088;0.00350615;-1.48798299
109.0;5.52722836;-55.96611023;0.00343252;-1.47235525
110.0;6.28961563;-54.92764282;0.00337442;-1.45678556
111.0;7.04467773;-54.07491302;0.00332836;-1.44124961
112.0;7.79520798;-53.36456299;0.00329168;-1.42574763
113.0;8.54178429;-52.77216339;0.00326288;-1.41032648
114.0;9.29689789;-52.28036499;0.00324100;-1.39480829
115.0;10.05391216;-51.87564087;0.00322515;-1.37936163
116.0;10.81710815;-51.54821777;0.00321478;-1.36395311
117.0;11.59490204;-51.29496002;0.00320978;-1.34848869
118.0;12.38414001;-51.10892487;0.00320971;-1.33306944
119.0;13.18994522;-50.98807526;0.00321451;-1.31765866
120.0;14.01715279;-50.93173218;0.00322421;-1.30223072
121.0;14.86632538;-50.93980408;0.00323882;-1.28684151
122.0;15.74408722;-51.01248169;0.00325847;-1.27143919
123.0;16.65426254;-51.15349579;0.00328347;-1.25604510
124.0;17.60189247;-51.36387634;0.00331398;-1.24064839
125.0;18.59143448;-51.64622879;0.00335025;-1.22526145
126.0;19.63206673;-52.01071167;0.00339310;-1.20986891
127.0;20.72997284;-52.46252823;0.00344297;-1.19448781
128.0;21.89510345;-53.00596619;0.00350037;-1.17907488
129.0;23.13303757;-53.65160370;0.00356606;-1.16371012
130.0;24.46205139;-54.41631317;0.00364147;-1.14832890
131.0;25.89443207;-55.31199646;0.00372761;-1.13294995
132.0;27.44894791;-56.35576248;0.00382599;-1.11754978
133.0;29.14542389;-57.57299805;0.00393859;-1.10217381
134.0;31.01083374;-58.99034882;0.00406768;-1.08680594
135.0;33.08087158;-60.64479065;0.00421635;-1.07142556
136.0;35.39591980;-62.57923889;0.00438818;-1.05604172
137.0;38.01206970;-64.85543823;0.00458826;-1.04065669
138.0;41.00027466;-67.54985046;0.00482294;-1.02527249
139.0;44.45774078;-70.76837158;0.00510097;-1.00988853
140.0;48.51377106;-74.65132904;0.00543398;-0.99451143
141.0;53.35462952;-79.40225983;0.00583881;-0.97914249
142.0;59.25474548;-85.31598663;0.00634001;-0.96374911
143.0;66.63516998;-92.83181000;0.00697458;-0.94822013
144.0;76.10000610;-102.67504120;0.00780042;-0.93296826
145.0;88.79330444;-116.03079224;0.00891769;-0.91760242
146.0;106.73174286;-135.11187744;0.01050920;-0.90221304
147.0;134.07940674;-164.46542358;0.01295128;-0.88682932
148.0;181.02384949;-215.19970703;0.01716386;-0.87143916
