Frequency;Real;Imaginary;Amplitude;Angle
285.0;-5.43671036;15.99944878;0.00103137;1.89836097
286.0;-4.97524595;15.48630333;0.00099279;1.88164866
287.0;-4.52703667;14.95737267;0.00095382;1.86469400
288.0;-4.08935976;14.40395641;0.00091389;1.84742272
289.0;-3.65937209;13.81513786;0.00087229;1.82973123
290.0;-3.23378992;13.17680168;0.00082811;1.81145549
291.0;-2.80882359;12.46986008;0.00078017;1.79234779
292.0;-2.37959766;11.66778469;0.00072680;1.77198315
293.0;-1.93960738;10.73201752;0.00066564;1.74959719
294.0;-1.47951472;9.60405159;0.00059310;1.72364581
295.0;-0.98490608;8.19007015;0.00050348;1.69047773
296.0;-0.43156385;6.32896805;0.00038719;1.63887954
297.0;0.22514904;3.71847367;0.00022737;1.51032138
298.0;1.07944810;-0.28419495;0.00006813;-0.25743604
299.0;2.37243605;-7.33110285;0.00047030;-1.25781989
300.0;4.96726179;-23.34783554;0.00145693;-1.36117136
301.0;16.04584122;-97.66803741;0.00604110;-1.40796137
302.0;-20.48326874;155.04217529;0.00954525;1.70214975
303.0;-6.39933348;60.04161072;0.00368541;1.67697716
304.0;-3.58056355;42.41709137;0.00259814;1.65500987
305.0;-2.24452496;34.97009277;0.00213880;1.63489258
306.0;-1.39342260;30.85125351;0.00188493;1.61593151
307.0;-0.76156318;28.23437500;0.00172392;1.59776270
308.0;-0.24682546;26.42557526;0.00161296;1.58013642
309.0;0.19801497;25.10303879;0.00153222;1.56290841
310.0;0.59812868;24.09750557;0.00147125;1.54598022
311.0;0.96829975;23.31140709;0.00142404;1.52928257
312.0;1.31787813;22.68465805;0.00138690;1.51276600
313.0;1.65316963;22.17828369;0.00135741;1.49639392
314.0;1.97864866;21.76599312;0.00133397;1.48013997
315.0;2.29776287;21.42946625;0.00131545;1.46397996
316.0;2.61303091;21.15583038;0.00130106;1.44790518
317.0;2.92681670;20.93548203;0.00129023;1.43189490
318.0;3.24096680;20.76160622;0.00128253;1.41594219
319.0;3.55723524;20.62916565;0.00127769;1.40003836
320.0;3.87727451;20.53447342;0.00127547;1.38417566
321.0;4.20267630;20.47496796;0.00127575;1.36834896
322.0;4.53506994;20.44895554;0.00127843;1.35255349
323.0;4.87613678;20.45549965;0.00128349;1.33678579
324.0;5.22771692;20.49425125;0.00129092;1.32104027
325.0;5.59170914;20.56554985;0.00130079;1.30531728
326.0;5.97033024;20.67021942;0.00131318;1.28961170
327.0;6.36599636;20.80977631;0.00132823;1.27392292
328.0;6.78149796;20.98622513;0.00134611;1.25824726
329.0;7.22000790;21.20240784;0.00136707;1.24258482
330.0;7.68526840;21.46184349;0.00139138;1.22693276
331.0;8.18166065;21.76908875;0.00141942;1.21129072
332.0;8.71442223;22.12975883;0.00145165;1.19565701
333.0;9.28986073;22.55090904;0.00148861;1.18003035
334.0;9.91552162;23.04123688;0.00153102;1.16441298
335.0;10.60115051;23.61192131;0.00157975;1.14879549
336.0;11.35832214;24.27688217;0.00163590;1.13318491
337.0;12.20207977;25.05401230;0.00170089;1.11757767
338.0;13.15167427;25.96667862;0.00177657;1.10197604
339.0;14.23237610;27.04521179;0.00186532;1.08637476
340.0;15.47800446;28.33088684;0.00197041;1.07077539
341.0;16.93480110;29.88009644;0.00209628;1.05517769
342.0;18.66790962;31.77235222;0.00224919;1.03957999
343.0;20.77196884;34.12347794;0.00243827;1.02398276
344.0;23.39012146;37.10871506;0.00267732;1.00838518
345.0;26.74965858;41.00645447;0.00298828;0.99278629
346.0;31.23439407;46.28697968;0.00340818;0.97718495
347.0;37.54773331;53.81275177;0.00400497;0.96158344
348.0;47.13291550;65.35264587;0.00491796;0.94597751
349.0;63.49183655;85.20007324;0.00648533;0.93036872
350.0;97.89244843;127.16954803;0.00979515;0.91475636
351.0;217.68498230;273.83312988;0.02135108;0.89913929
352.0;-882.03778076;-1074.64367676;0.08485533;-2.25807571
353.0;-143.10864258;-168.90547180;0.01351197;-2.27370381
354.0;-76.98318481;-88.03201294;0.00713773;-2.28933787
